docker_images,rewards,exp_names,num_steps,patch_sizes,exit_reasons,p2p_rates,avg_yes_prob,gt_correct,regression_pass_count
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-3305,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,46,1442,agent_max_step_limit,653,0.8354835309589074,True,665
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-4687,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,96,3094,token_limit,0,0.0001233946184044,False,0
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14792,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,1763,abs_step_limit,23,0.7981867849406659,False,24
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15368,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,2970,abs_step_limit,29,0.7981867801399695,True,29
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-6461,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,65,2853,token_limit,247,0.7981867705385762,True,0
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-8872,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,64,2351,token_limit,0,0.4073334000459302,False,81
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-25332,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,1802,abs_step_limit,181,0.6513548646660542,True,182
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-17655,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,1521,abs_step_limit,0,0.0001398220403526,False,0
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14089,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,17,963,agent,43,0.8519528019683106,True,43
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12858,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,53,3355,agent_max_step_limit,73,0.6513548511303336,True,73
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16255,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,42,524,agent_max_step_limit,36,0.8519528057272543,True,36
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15851,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,530,abs_step_limit,8,0.8354835391516133,True,8
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-7324,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,56,3907,token_limit,58,0.4687906266262437,True,60
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9320,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,88,3615,token_limit,0,0.0004878572197675,False,0
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13417,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,67,1314,token_limit,280,0.000709670335985,False,280
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15814,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,36,3948,agent,29,0.8354835350552603,True,29
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16454,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,42,4032,token_limit,0,0.002472623544273,False,0
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-10614,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,71,3024,token_limit,5,0.7772998663336157,False,6
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9698,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,78,2346,token_limit,45,0.7310585669110203,True,45
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15375,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,99,3209,token_limit,91,0.7549149868676283,False,91
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13028,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,2593,abs_step_limit,276,0.3486451421018059,True,277
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-7757,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,56,3779,token_limit,33,0.8175744695262777,True,34
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13878,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,67,2138,token_limit,19,0.2942149845400437,True,20
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12276,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,54,2096,agent_max_step_limit,116,0.5312093733737562,False,116
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-16766,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,41,2209,max_step_limit,7,0.8175744673038222,True,8
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8595,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,60,921,agent_max_step_limit,0,0.7772998611746912,True,1469
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16136,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,3435,abs_step_limit,7,0.5312093733737562,False,8
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13401,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,3184,abs_step_limit,32,0.7981867681382279,True,32
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13121,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,22,5383,agent,168,0.7549149813536518,False,169
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-21596,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,77,3125,token_limit,38,0.0052201256451959,False,38
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-20154,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,16,501,agent,40,0.8354835330070839,False,42
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11206,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,33,2500,agent,4,0.7772998663336158,True,5
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13212,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,11690,abs_step_limit,1,0.3208212878370535,False,1
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9673,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,34,2062,agent,24,0.7981867801399694,False,25
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12708,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,97,2539,token_limit,101,0.8354835371034368,True,101
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-25311,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,44,1679,agent_max_step_limit,181,0.7057850278370112,False,182
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8459,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,0,abs_step_limit,17,9.610244887645258e-05,False,17
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13807,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,65,5536,token_limit,38,0.817574471748733,False,40
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13974,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,68,1259,token_limit,4,0.0017007226711519,False,5
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16145,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,82,2099,token_limit,174,0.8354835309589074,True,174
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12741,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,85,5266,agent_max_step_limit,67,0.6224593312018545,True,66
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13810,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,86,3197,token_limit,30,0.731058584489497,True,32
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12193,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,44,1877,agent_max_step_limit,11,0.8519528000888387,False,11
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16315,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,43,2114,agent_max_step_limit,42,0.8175744761936437,False,42
slimshetty/swebench-verified:sweb.eval.x86_64.pylint-dev__pylint-8898,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,45,1347,agent_max_step_limit,0,0.132964247069336,False,0
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13877,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,10,667,llm_query_error,110,0.4687906266262437,False,111
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8265,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,60,906,token_limit,22,0.0031726829529383,False,23
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11066,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,60,9498,token_limit,3,0.8807970670261976,True,3
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13590,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,23,4692,agent,145,0.8354835411997897,True,146
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-10297,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,46,2401,agent_max_step_limit,28,0.8354835411997897,True,28
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-24539,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,35,2462,agent,62,0.651354857898194,True,63
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11885,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,3815,abs_step_limit,41,0.1645164669929161,False,41
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15315,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,41,1833,max_step_limit,33,0.7057850216484838,True,32
slimshetty/swebench-verified:sweb.eval.x86_64.psf__requests-5414,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,19,1942,agent,122,0.8354835371034368,False,121
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11265,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,31,2865,agent,30,0.5926665999540698,False,30
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13513,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,45,1998,agent_max_step_limit,83,0.3775406687981454,False,83
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13658,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,71,885,token_limit,181,0.2018132150593341,True,185
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9229,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,62,1897,token_limit,0,0.01590638981663,False,0
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-10356,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,29,4817,token_limit,79,0.6224593312018546,False,79
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12125,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,50,0,token_limit,45,0.0002305067651599,False,46
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13512,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,626,abs_step_limit,32,0.5926665999540698,False,35
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-24026,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,33,1330,agent,764,0.8519528000888387,True,767
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13741,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,89,3930,agent_max_step_limit,0,0.8807970732843033,False,83
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12039,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,82,6349,token_limit,11,0.7057850340255386,False,10
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-6992,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,11,603,agent,945,0.867035771827307,False,948
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15973,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,0,abs_step_limit,157,0.0001088968956679,False,157
slimshetty/swebench-verified:sweb.eval.x86_64.psf__requests-1142,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,46,3478,agent_max_step_limit,5,0.4378234991142019,False,24
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-13579,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,94,3125,token_limit,40,0.679178699175393,False,40
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12262,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,78,3245,token_limit,18,0.8933094017937621,True,22
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-25479,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,42,570,agent_max_step_limit,263,0.8354835289107307,False,264
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13372,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,39,774,agent,44,0.8670357598021707,True,45
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15863,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,624,abs_step_limit,9,0.8519527963298947,True,10
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14765,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,2337,abs_step_limit,64,0.8519528038477825,True,64
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-7336,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,2102,abs_step_limit,0,0.0028009275023302,False,0
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15103,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,76,2905,token_limit,17,0.0059110694472814,False,17
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11099,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,21,2207,agent,19,0.7772998714925403,True,22
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14559,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,46,4679,agent_max_step_limit,23,0.8175744806385542,True,25
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-15809,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,26,587,agent,10,0.8175744850834649,True,10
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13031,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,80,0,token_limit,9,0.0007096705051874,False,10
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-21612,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,93,0,token_limit,98,1.8925141461620395e-05,False,99
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-7229,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,54,1113,token_limit,280,0.1824255260288116,False,280
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-7166,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,20,2949,agent,0,0.8670357683915537,False,0
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-26466,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,31,1442,agent,100,0.8670357546485408,False,103
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-24970,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,49,2130,token_limit,253,0.0259573596467018,False,250
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9602,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,26,1775,agent,45,0.731058584489497,False,45
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-13033,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,70,3190,token_limit,0,0.0097084773858222,False,0
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16263,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,47,841,token_limit,100,0.0019267342415578,False,99
slimshetty/swebench-verified:sweb.eval.x86_64.psf__requests-6028,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,1420,abs_step_limit,185,0.3486451353339457,False,185
slimshetty/swebench-verified:sweb.eval.x86_64.pylint-dev__pylint-6528,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,43,0,token_limit,171,4.0063706455673046e-05,False,166
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-3151,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,60,2485,agent_max_step_limit,66,0.9046505299595162,True,66
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-16886,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,19,1501,agent,42,0.7981867825403176,True,43
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-24637,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,82,823,token_limit,29,0.0075772410927762,False,30
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13809,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,1096,abs_step_limit,233,0.0059110688671889,False,233
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11848,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,90,2402,token_limit,43,0.7981867777396211,True,45
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14500,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,89,6310,agent_max_step_limit,21,0.8175744828610095,True,21
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-6721,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,52,1127,agent_max_step_limit,1405,0.6513548714339145,False,1405
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8035,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,1471,abs_step_limit,2,0.0159063885045792,False,2
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-14365,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,77,5535,token_limit,8,0.1645164669929161,False,8
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11239,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,26,1510,agent,5,0.8519527963298946,False,5
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-14141,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,23,1886,agent,2,0.8519527963298946,True,3
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13297,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,4437,token_limit,0,0.3775406687981454,False,0
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16667,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,42,3015,agent_max_step_limit,24,0.880797071719777,False,26
slimshetty/swebench-verified:sweb.eval.x86_64.mwaskom__seaborn-3069,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,3075,abs_step_limit,94,0.095349466184453,False,94
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14017,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,68,1947,token_limit,147,0.8354835330070839,True,148
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13195,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,34,2415,agent,382,0.6224593312018546,False,385
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-14995,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,48,2617,agent_max_step_limit,178,0.8670357683915538,False,178
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13091,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,89,1014,token_limit,87,0.3486451353339457,False,86
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15380,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,3781,abs_step_limit,133,0.1645164649447396,False,133
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-25122,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,35,1650,agent,2476,0.2018132150593341,True,2422
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-10554,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,45,2349,agent_max_step_limit,5,0.3486451421018059,False,5
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-3993,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,24,1479,agent,2398,0.798186775339273,False,2400
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11734,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,98,0,token_limit,275,4.006368255581968e-05,False,275
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14007,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,72,5648,token_limit,0,0.042087725362387,False,0
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-14598,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,31,1647,agent,175,0.4687906266262437,False,175
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-4695,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,33,804,token_limit,875,0.0124316507045445,False,876
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16642,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,37,6036,agent,21,0.8354835411997897,True,22
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14631,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,42,4531,agent_max_step_limit,116,0.6791786926816161,False,116
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-15100,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,773,abs_step_limit,93,0.7549149978955811,True,93
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15037,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,97,5298,agent_max_step_limit,14,0.7981867777396211,True,14
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13346,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,73,1522,token_limit,0,0.0004878572241669,False,0
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-13977,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,41,575,max_step_limit,316,0.8670357683915538,False,292
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-10466,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,679,abs_step_limit,6,0.2942149721629888,True,6
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13964,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,52,690,token_limit,36,0.7310585903489892,True,36
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15525,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,96,5568,token_limit,53,0.182425521583901,False,53
